Ticker,CRH,EXP,JHX,KNF,MCEM,MLM,TGLS,TTAM,USLM,VMC,CRH,EXP,JHX,KNF,MCEM,MLM,TGLS,TTAM,USLM,VMC,CRH,EXP,JHX,KNF,MCEM,MLM,TGLS,TTAM,USLM,VMC
2023-08-09,55.9753303527832,184.69839477539062,30.299999237060547,49.939998626708984,108.44196319580078,444.54058837890625,37.43431854248047,NaN,42.59243392944336,218.87794494628906,1518400,208800,32100,468100.0,200,369800,1170000,NaN,74500,591400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-10,55.66080856323242,182.16064453125,30.639999389648438,50.33000183105469,108.44196319580078,451.6585693359375,35.97379684448242,NaN,42.65398406982422,219.78921508789062,1271900,304800,74800,347000.0,1300,477000,1244500,NaN,63000,542100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-11,55.3748779296875,181.28173828125,30.040000915527344,50.619998931884766,115.76178741455078,448.3801574707031,35.44448471069336,NaN,42.68575668334961,219.40707397460938,1440200,170800,48800,305900.0,3900,295800,700000,NaN,18500,570700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-14,55.46065902709961,182.74322509765625,30.350000381469727,50.54999923706055,130.13938903808594,452.1310729980469,35.05239486694336,NaN,42.5745735168457,220.5926971435547,1517400,126300,50700,369900.0,3400,280600,807900,NaN,60000,365600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-15,54.850669860839844,181.83474731445312,30.260000228881836,52.06999969482422,129.6785125732422,449.2464599609375,34.57209014892578,NaN,42.92797088623047,219.62265014648438,1425000,176800,26800,566300.0,200,195200,396200,NaN,59000,369000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-16,54.77442932128906,180.4522705078125,29.690000534057617,49.61000061035156,129.6785125732422,445.01318359375,33.91535186767578,NaN,41.695037841796875,218.43475341796875,1549400,185400,35000,449500.0,100,372200,521900,NaN,51500,400200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.43
2023-08-17,53.67837142944336,174.4286346435547,29.75,48.72999954223633,126.51560974121094,425.38226318359375,32.199974060058594,NaN,39.72554397583008,209.43228149414062,1099600,773700,39600,422300.0,1000,465200,669200,NaN,98000,826500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-18,53.79274368286133,173.25352478027344,28.479999542236328,48.56999969482422,123.8045654296875,424.486328125,33.689903259277344,NaN,40.3668212890625,207.93028259277344,993600,297800,196500,415000.0,800,588400,730700,NaN,38500,1209000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-21,53.90711212158203,174.2212371826172,28.729999542236328,49.70000076293945,123.8045654296875,425.844970703125,33.199798583984375,NaN,39.91812515258789,208.68614196777344,1095300,265100,470800,499500.0,1300,294900,523100,NaN,42500,856400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-22,54.52662658691406,175.89007568359375,28.290000915527344,48.36000061035156,123.8045654296875,429.5565490722656,32.73909378051758,NaN,40.44028091430664,210.65943908691406,1960100,183000,139500,308600.0,0,316500,405100,NaN,129000,1001700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-23,55.165199279785156,178.1711883544922,28.920000076293945,47.83000183105469,126.51560974121094,435.39459228515625,34.1898078918457,NaN,42.70560073852539,213.09413146972656,2733900,187300,51300,320400.0,300,268000,471300,NaN,145000,778800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-24,54.18351745605469,174.79396057128906,28.329999923706055,47.75,126.51560974121094,430.6788635253906,33.38603973388672,NaN,42.347900390625,211.0521240234375,5721200,210400,36600,389200.0,0,204100,353900,NaN,54500,578600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.04,0.0
2023-08-25,54.61240005493164,177.35157775878906,28.780000686645508,48.13999938964844,130.42843627929688,430.4622802734375,33.189998626708984,NaN,42.33000946044922,210.90489196777344,3371200,435700,38000,480500.0,0,327800,372600,NaN,47500,571500,0.0,0.0,0.0,0.0,4.2,0.0,0.0,NaN,0.0,0.0
2023-08-28,54.783958435058594,179.3462677001953,29.1299991607666,49.810001373291016,130.42843627929688,432.2835693359375,34.63090515136719,NaN,42.47309875488281,211.17974853515625,2461300,350400,42500,414100.0,700,213200,517200,NaN,102500,434600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-29,55.088951110839844,183.9183349609375,29.719999313354492,50.5099983215332,130.42843627929688,438.8797912597656,36.297264099121094,NaN,44.343074798583984,214.59616088867188,2155600,249700,24200,315600.0,0,241400,815500,NaN,264500,624900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-30,54.66006088256836,185.498291015625,29.8799991607666,50.66999816894531,129.49684143066406,439.1160583496094,36.90500259399414,NaN,43.95954513549805,214.2525634765625,2015900,299700,13200,198300.0,1400,283500,532000,NaN,78000,414100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-08-31,54.8697395324707,186.94989013671875,30.18000030517578,51.459999084472656,133.22335815429688,440.2204895019531,38.198875427246094,NaN,43.039459228515625,214.2623748779297,2327500,343800,32800,419900.0,1800,308500,814000,NaN,39500,530300,0.0,0.0,0.0,0.0,0.0,0.74,0.0,NaN,0.0,0.0
2023-09-01,54.488502502441406,192.34153747558594,30.520000457763672,52.58000183105469,133.22335815429688,451.0483093261719,38.904632568359375,NaN,43.39715576171875,218.84703063964844,2049100,302100,40600,437300.0,0,387100,501500,NaN,28500,677100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-05,52.830116271972656,181.75572204589844,29.579999923706055,49.400001525878906,130.42843627929688,435.5561218261719,37.003013610839844,NaN,41.787498474121094,212.2891082763672,2262800,462300,54000,489300.0,800,407000,715100,NaN,62000,827400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-06,52.52511978149414,181.47921752929688,29.399999618530273,48.58000183105469,130.42843627929688,432.5780029296875,35.601314544677734,NaN,41.570892333984375,211.2681121826172,3189100,287800,31300,347800.0,0,412000,437300,NaN,41000,657500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-07,52.4393424987793,178.40818786621094,29.25,49.599998474121094,130.42843627929688,431.64111328125,35.92478942871094,NaN,41.7298698425293,211.62156677246094,5662900,472100,35100,397000.0,0,349600,475300,NaN,61500,762500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-08,52.19154739379883,178.1514434814453,29.510000228881836,50.61000061035156,130.42843627929688,432.0158386230469,35.64052963256836,NaN,42.27238464355469,212.29891967773438,4851800,186800,37000,727000.0,0,266800,257500,NaN,48000,648900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-11,51.99139404296875,179.8202667236328,29.780000686645508,52.70000076293945,130.42843627929688,432.98223876953125,35.29744338989258,NaN,43.56011199951172,212.63272094726562,3619100,183300,32900,1118400.0,0,228900,379700,NaN,61500,363300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-12,51.00016784667969,177.93417358398438,29.149999618530273,51.9900016784668,130.42843627929688,431.2959289550781,35.05239486694336,NaN,41.334415435791016,210.84596252441406,5683500,167800,24100,764900.0,0,233000,306400,NaN,79000,540300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-13,51.4385986328125,174.8038787841797,28.540000915527344,51.709999084472656,133.22335815429688,428.02203369140625,34.95437240600586,NaN,41.13569259643555,209.83482360839844,4661700,307700,20900,585900.0,2600,326400,481000,NaN,52500,612500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-14,53.09697341918945,175.98065185546875,28.989999771118164,51.61000061035156,135.1239013671875,429.7575988769531,34.43486785888672,NaN,41.23902893066406,211.04232788085938,9147600,295000,34600,528500.0,200,340200,382100,NaN,26000,649200,0.0,0.25,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-15,52.20106887817383,172.01522827148438,28.34000015258789,50.15999984741211,139.7447967529297,419.23553466796875,34.41526794433594,NaN,40.54547882080078,206.74234008789062,14007000,683200,46100,1362000.0,400,998400,481100,NaN,96500,1457900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-18,51.00016784667969,172.04490661621094,27.520000457763672,49.36000061035156,138.8131561279297,422.1051940917969,34.09178924560547,NaN,40.740230560302734,207.82223510742188,12130800,405000,36100,379700.0,700,390800,226600,NaN,38000,496500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-19,51.133602142333984,171.5998992919922,27.34000015258789,49.2400016784668,139.7447967529297,416.8688049316406,34.121192932128906,NaN,39.96719741821289,206.04531860351562,11736400,248000,54300,443900.0,400,439900,470200,NaN,42000,656500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-20,52.4107551574707,169.2364959716797,27.350000381469727,50.29999923706055,139.7447967529297,415.07403564453125,33.3762321472168,NaN,39.05307388305664,205.72134399414062,13615600,286800,27100,467900.0,100,388600,264300,NaN,26500,974700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-21,50.9620475769043,162.26490783691406,26.299999237060547,47.68000030517578,139.7447967529297,400.9229736328125,33.140987396240234,NaN,39.16633605957031,198.6529083251953,9457400,423200,45700,692800.0,0,557500,426800,NaN,67500,1581800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-22,52.019981384277344,160.6925811767578,26.40999984741211,48.099998474121094,139.7447967529297,400.7455749511719,32.75870132446289,NaN,38.90998840332031,196.95449829101562,16633900,523800,58900,376300.0,100,623700,203800,NaN,66000,1021600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-25,53.70695877075195,161.7506866455078,26.610000610351562,48.70000076293945,139.7447967529297,404.4731140136719,32.209781646728516,NaN,39.94533920288086,198.34854125976562,8064700,330700,59000,389300.0,0,440700,285900,NaN,62000,624700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-26,53.19229507446289,160.9991455078125,26.110000610351562,47.869998931884766,139.7447967529297,401.61334228515625,31.543235778808594,NaN,39.828094482421875,197.67115783691406,12036400,260800,53900,368100.0,0,635100,257400,NaN,33500,938500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-27,53.75461959838867,164.7173309326172,26.079999923706055,48.38999938964844,142.0738525390625,404.2660217285156,31.866701126098633,NaN,40.00495529174805,199.8800811767578,13929300,413600,38000,329200.0,100,408000,310000,NaN,21500,1050000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-09-28,53.54493713378906,166.9917755126953,26.579999923706055,49.650001525878906,144.4029541015625,408.77264404296875,32.14193344116211,NaN,40.738243103027344,201.28392028808594,10974200,219000,59800,261000.0,1700,221400,198900,NaN,61000,1123300,0.0,0.0,0.0,0.0,0.0,0.0,0.09,NaN,0.0,0.0
2023-09-29,52.16294860839844,164.6678924560547,26.239999771118164,48.83000183105469,144.4029541015625,404.7886962890625,32.397491455078125,NaN,39.943355560302734,198.32894897460938,9660400,300600,22200,397600.0,0,392000,268500,NaN,126000,717600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-02,51.51484298706055,163.13511657714844,25.65999984741211,48.060001373291016,144.4029541015625,400.0749816894531,32.38766098022461,NaN,39.508148193359375,197.25881958007812,3816400,243900,40500,510800.0,300,474000,322600,NaN,76500,853700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-03,50.90485763549805,159.70372009277344,25.049999237060547,47.7400016784668,144.4029541015625,398.7436218261719,31.689781188964844,NaN,40.358680725097656,196.33602905273438,4178300,382000,68300,529400.0,0,437600,349000,NaN,70000,895400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-04,51.934207916259766,165.57763671875,24.889999389648438,48.900001525878906,144.4029541015625,413.1117248535156,32.13209533691406,NaN,41.12377166748047,201.28392028808594,3922000,296900,72800,303000.0,100,607900,295100,NaN,40000,1336700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-05,52.75386428833008,165.62709045410156,25.209999084472656,49.0099983215332,145.33456420898438,414.4232482910156,32.76117706298828,NaN,41.52518844604492,203.1688690185547,8095400,209800,46400,328000.0,500,438400,236300,NaN,62000,949800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-06,53.92618179321289,167.35760498046875,25.75,50.29999923706055,143.47129821777344,426.70062255859375,33.321441650390625,NaN,42.03391647338867,208.51925659179688,3167700,191500,37200,479900.0,600,627400,365800,NaN,168500,1228000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-09,54.164451599121094,167.27850341796875,25.8799991607666,51.0099983215332,143.47129821777344,420.5569763183594,33.72445297241211,NaN,42.45322799682617,206.4085693359375,2586000,172300,31100,269900.0,0,358100,268000,NaN,54500,774400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-10,54.80302810668945,167.79269409179688,26.399999618530273,51.70000076293945,141.6080322265625,421.82916259765625,34.156944274902344,NaN,42.161102294921875,207.1448516845703,4606600,204400,46600,404100.0,100,334300,360100,NaN,92500,541500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-11,56.44234848022461,169.8792266845703,26.739999771118164,52.88999938964844,139.7447967529297,430.63525390625,35.13987731933594,NaN,42.52078628540039,210.83616638183594,3880700,163100,34100,681200.0,500,258600,379800,NaN,28500,455800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-12,55.393943786621094,164.3118896484375,26.40999984741211,52.68000030517578,138.70135498046875,424.36346435546875,32.957759857177734,NaN,42.107444763183594,206.78164672851562,3449500,271400,116000,572300.0,200,322200,414900,NaN,19000,538400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-13,54.83161544799805,162.7000274658203,26.139999389648438,52.459999084472656,135.08663940429688,420.2808532714844,32.19107437133789,NaN,41.34235763549805,205.4661102294922,3573400,247700,34700,341300.0,1400,236800,260500,NaN,18500,491900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-16,55.841896057128906,165.12277221679688,26.270000457763672,53.849998474121094,135.08663940429688,425.67498779296875,33.183841705322266,NaN,41.688140869140625,209.14756774902344,3043900,138100,35200,430000.0,1200,256700,206000,NaN,31000,581400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-17,55.270042419433594,165.14251708984375,26.729999542236328,53.369998931884766,135.08663940429688,431.01983642578125,33.16417694091797,NaN,42.010066986083984,210.8656005859375,3083700,350300,54500,536300.0,100,260000,360000,NaN,33500,569000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-18,52.915889739990234,157.53807067871094,25.40999984741211,51.27000045776367,135.08663940429688,408.5656433105469,32.04363250732422,NaN,40.1082878112793,200.01751708984375,3299700,246100,72000,258800.0,0,313600,494400,NaN,43000,779400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-19,52.245704650878906,155.60977172851562,25.190000534057617,50.38999938964844,135.08663940429688,405.02532958984375,31.87653350830078,NaN,39.732704162597656,198.98666381835938,5159900,377500,32700,379600.0,0,317800,445700,NaN,18000,837100,0.25,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-20,52.6478271484375,153.30564880371094,24.59000015258789,49.86000061035156,128.6583709716797,404.06878662109375,31.994489669799805,NaN,40.14803695678711,197.86752319335938,2344500,539200,37200,320000.0,700,343400,328500,NaN,35500,750000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-23,52.47549057006836,152.62332153320312,24.760000228881836,49.11000061035156,128.56521606445312,406.9779357910156,30.52008819580078,NaN,39.545902252197266,198.80015563964844,4458800,490800,37100,333500.0,1500,400300,513700,NaN,19500,705400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-24,52.121246337890625,153.8891143798828,25.309999465942383,49.77000045776367,125.77032470703125,410.6463317871094,31.847047805786133,NaN,39.41077423095703,201.40176391601562,2021100,252300,68100,245800.0,700,276500,598500,NaN,26000,844700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-25,51.221282958984375,150.4181671142578,24.649999618530273,49.040000915527344,124.83867645263672,404.6506042480469,31.856876373291016,NaN,39.39686584472656,199.65426635742188,2200600,392200,43400,290900.0,2600,306800,375900,NaN,24500,772700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-26,50.06282424926758,146.00775146484375,24.450000762939453,47.83000183105469,124.83867645263672,392.3435974121094,31.994489669799805,NaN,39.204097747802734,190.42601013183594,5995900,481400,30400,317200.0,1300,680500,300800,NaN,39500,2527900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-27,50.12026596069336,146.10665893554688,24.530000686645508,48.0099983215332,121.15872192382812,393.4974060058594,31.79790496826172,NaN,38.17669677734375,190.15110778808594,3523600,382600,50900,538400.0,2100,410400,352200,NaN,45500,1569300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-30,51.21170425415039,151.29824829101562,24.84000015258789,49.04999923706055,125.77032470703125,399.4833068847656,32.37782669067383,NaN,39.51211929321289,192.4091339111328,1888300,414800,38100,253100.0,1000,369600,235600,NaN,23000,1091600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-10-31,51.28830337524414,152.19815063476562,24.8700008392334,50.31999969482422,125.77032470703125,403.2700500488281,32.12227249145508,NaN,39.345191955566406,192.89993286132812,2266200,306000,153100,354500.0,300,387800,435500,NaN,52500,1224000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-01,54.3137092590332,156.91505432128906,25.350000381469727,53.08000183105469,123.44123840332031,433.08087158203125,31.63080406188965,NaN,38.29195022583008,200.076416015625,5815600,285700,42000,590300.0,100,822800,424100,NaN,40500,1717700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-02,54.34243392944336,159.6245880126953,26.649999618530273,53.86000061035156,123.44123840332031,434.62908935546875,33.02656555175781,NaN,39.17628479003906,203.04124450683594,4260500,396300,75600,592700.0,700,525600,302100,NaN,75500,1207900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-03,54.45731735229492,163.24388122558594,26.8799991607666,54.709999084472656,122.04377746582031,436.739501953125,33.6753044128418,NaN,40.591190338134766,203.9836883544922,2183100,264700,41400,634400.0,2500,282200,503500,NaN,54500,961300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-06,55.232818603515625,163.03622436523438,26.8799991607666,58.959999084472656,123.90702819824219,435.59552001953125,29.615785598754883,NaN,40.05662155151367,203.35537719726562,2141700,221400,47500,1412800.0,700,248900,2031900,NaN,52500,1138500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-07,55.64450454711914,162.71978759765625,26.520000457763672,55.34000015258789,123.90702819824219,438.1594543457031,31.237628936767578,NaN,39.275638580322266,203.42410278320312,2654600,222200,44200,1142900.0,0,241700,643000,NaN,37500,670400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-08,56.410430908203125,164.23277282714844,30.65999984741211,55.959999084472656,122.04377746582031,445.5948791503906,30.84445571899414,NaN,39.82411193847656,204.62179565429688,3353100,226000,90400,3851700.0,1000,475400,320300,NaN,37500,555800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-09,55.90299987792969,163.28343200683594,29.610000610351562,56.040000915527344,122.04377746582031,444.7961730957031,31.738924026489258,NaN,39.00735855102539,205.40719604492188,3193500,172200,85100,2543400.0,1700,392900,495800,NaN,24000,826800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-10,57.310394287109375,165.9237518310547,29.229999542236328,56.029998779296875,120.18051147460938,447.5770263671875,32.446632385253906,NaN,39.25974655151367,208.22071838378906,2521700,154000,57000,720400.0,700,350100,450200,NaN,31500,839600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.43
2023-11-13,57.16678237915039,165.93365478515625,29.649999618530273,56.189998626708984,122.50957489013672,445.5948791503906,32.76117706298828,NaN,39.625389099121094,207.0697479248047,2776800,231100,43200,681900.0,2900,178000,230500,NaN,21500,605700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-14,57.56889343261719,172.54925537109375,30.8700008392334,57.279998779296875,124.83867645263672,458.1188659667969,35.759124755859375,NaN,42.45322799682617,213.0214080810547,5137300,252400,71900,896600.0,2500,331000,477000,NaN,120000,1068600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-15,56.59233856201172,171.08567810058594,30.959999084472656,57.56999969482422,123.17105102539062,448.5730895996094,34.71721649169922,NaN,40.97671127319336,207.44354248046875,4419200,352100,109600,874700.0,200,433200,607000,NaN,59500,918500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-16,56.66893005371094,170.91758728027344,31.940000534057617,56.689998626708984,130.42843627929688,453.6319274902344,33.84239959716797,NaN,40.809783935546875,208.82081604003906,3626700,299500,205800,1039400.0,2200,305500,235100,NaN,51000,803300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-17,57.645484924316406,173.9336700439453,32.209999084472656,57.650001525878906,135.08663940429688,455.65350341796875,35.08089828491211,NaN,41.85308074951172,208.89950561523438,2749700,211200,194900,729900.0,3900,282800,208100,NaN,97500,713100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-20,56.23809814453125,173.85452270507812,32.27000045776367,57.20000076293945,135.08663940429688,448.8985290527344,33.714622497558594,NaN,41.30261993408203,206.96151733398438,4605500,260500,46800,512700.0,1400,353200,513000,NaN,139500,552800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-21,58.526302337646484,175.0411834716797,32.2599983215332,57.2400016784668,134.2947235107422,451.7878723144531,33.537689208984375,NaN,42.26841354370117,206.43028259277344,7070300,315900,33800,557100.0,1100,493300,531200,NaN,96000,746700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-22,58.62204360961914,176.41574096679688,31.790000915527344,58.63999938964844,137.41567993164062,456.38323974609375,33.862064361572266,NaN,42.5269889831543,208.45681762695312,4843500,173500,51100,553200.0,500,389900,307800,NaN,20500,511800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.04,0.0
2023-11-24,59.12946319580078,177.32550048828125,31.040000915527344,58.75,147.1885223388672,455.5943298339844,34.7073860168457,NaN,44.376853942871094,208.24038696289062,2337700,82500,59700,209900.0,800,107300,120200,NaN,35000,172500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-27,59.33052444458008,178.92747497558594,31.25,60.83000183105469,146.26622009277344,459.16412353515625,34.46165466308594,NaN,43.129695892333984,209.3914031982422,4882400,180300,74500,1149300.0,1300,336700,250700,NaN,99500,657400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-28,59.04330062866211,175.79275512695312,31.610000610351562,59.150001525878906,149.0610809326172,453.6220397949219,33.498382568359375,NaN,41.7293586730957,207.72885131835938,4210500,223300,63200,740200.0,900,270200,239400,NaN,131500,802200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-29,59.85708999633789,178.02761840820312,31.639999389648438,59.349998474121094,144.41224670410156,456.314208984375,33.84239959716797,NaN,43.35844039916992,209.22412109375,2714500,238700,76100,466800.0,500,254300,163000,NaN,69000,609400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-11-30,60.077301025390625,179.0362548828125,32.150001525878906,59.68000030517578,147.19784545898438,458.8822326660156,34.25522994995117,NaN,42.17094039916992,210.08984375,4344500,266400,62900,615500.0,500,455400,178800,NaN,143000,808500,0.0,0.0,0.0,0.0,0.0,0.74,0.0,NaN,0.0,0.0
2023-12-01,61.74317932128906,183.0708770751953,32.810001373291016,60.459999084472656,146.26622009277344,461.6083984375,36.398033142089844,NaN,43.364402770996094,212.12620544433594,4566600,187600,52300,566100.0,400,413700,570500,NaN,68500,653400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-12-04,60.278350830078125,183.22909545898438,32.86000061035156,60.91999816894531,145.11097717285156,458.5267028808594,36.8206901550293,NaN,43.485740661621094,211.3096923828125,3369500,207300,33200,606200.0,700,451700,338200,NaN,135500,830900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-12-05,60.40281295776367,180.41082763671875,32.630001068115234,60.04999923706055,145.33456420898438,453.60784912109375,36.574954986572266,NaN,43.43402099609375,208.5748748779297,4503400,215700,28000,643200.0,300,334400,237100,NaN,81000,836300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-12-06,60.2687873840332,182.7050018310547,32.709999084472656,61.310001373291016,145.33456420898438,454.8227844238281,37.47925567626953,NaN,43.37236404418945,208.486328125,2498400,240900,17100,538700.0,0,238100,372400,NaN,87000,717900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-12-07,61.264488220214844,186.06719970703125,32.90999984741211,62.09000015258789,145.10165405273438,459.6131286621094,37.803627014160156,NaN,43.056095123291016,210.68995666503906,2535500,157000,20700,562100.0,600,222000,281400,NaN,48500,485200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-12-08,62.183589935302734,186.9571990966797,32.86000061035156,62.529998779296875,140.90931701660156,463.623291015625,38.87502670288086,NaN,43.034217834472656,212.51971435546875,2887900,210600,35100,412900.0,1100,254600,326800,NaN,30000,563600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
2023-12-11,62.55698013305664,186.26495361328125,32.720001220703125,62.540000915527344,141.54568481445312,465.97406005859375,39.04212188720703,NaN,43.34849166870117,215.30374145507812,4837400,159000,44500,427200.0,0,321300,252000,NaN,24000,880600,0.0,0.0,0.0,0.0,0.68,0.0,0.0,NaN,0.0,0.0
2023-12-12,62.83462905883789,188.52947998046875,32.61000061035156,62.93000030517578,141.54568481445312,474.7548522949219,38.72758102416992,NaN,43.591163635253906,217.31057739257812,5430300,179000,28700,356600.0,0,319800,266900,NaN,29000,619800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0
